Fecha,Temporada,Equipo1,Equipo2,Goles1,Goles2
18/10/2015,2015-2016,Real Sociedad,Atlético de Madrid,0,2
18/10/2015,2015-2016,Getafe,Las Palmas,4,0
18/10/2015,2015-2016,Deportivo de La Coruña,Athletic Club,2,2
19/10/2015,2015-2016,Sporting de Gijón,Granada,3,3
23/10/2015,2015-2016,Rayo Vallecano,Espanyol,3,0
24/10/2015,2015-2016,Celta de Vigo,Real Madrid,1,3
24/10/2015,2015-2016,Granada,Betis,1,1
24/10/2015,2015-2016,Sevilla,Getafe,5,0
24/10/2015,2015-2016,Málaga,Deportivo de La Coruña,2,0
25/10/2015,2015-2016,Levante,Real Sociedad,0,4
25/10/2015,2015-2016,Las Palmas,Villarreal,0,0
25/10/2015,2015-2016,Barcelona,Eibar,3,1
25/10/2015,2015-2016,Atlético de Madrid,Valencia,2,1
26/10/2015,2015-2016,Athletic Club,Sporting de Gijón,3,0
30/10/2015,2015-2016,Deportivo de La Coruña,Atlético de Madrid,1,1
31/10/2015,2015-2016,Real Madrid,Las Palmas,3,1
31/10/2015,2015-2016,Valencia,Levante,3,0
31/10/2015,2015-2016,Villarreal,Sevilla,2,1
31/10/2015,2015-2016,Getafe,Barcelona,0,2
31/10/2015,2015-2016,Real Sociedad,Celta de Vigo,2,3
1/11/2015,2015-2016,Eibar,Rayo Vallecano,1,0
1/11/2015,2015-2016,Espanyol,Granada,1,1
1/11/2015,2015-2016,Sporting de Gijón,Málaga,1,0
1/11/2015,2015-2016,Betis,Athletic Club,1,3
6/11/2015,2015-2016,Las Palmas,Real Sociedad,2,0
7/11/2015,2015-2016,Celta de Vigo,Valencia,1,5
7/11/2015,2015-2016,Levante,Deportivo de La Coruña,1,1
7/11/2015,2015-2016,Eibar,Getafe,3,1
7/11/2015,2015-2016,Rayo Vallecano,Granada,2,1
7/11/2015,2015-2016,Málaga,Betis,0,1
8/11/2015,2015-2016,Athletic Club,Espanyol,2,1
8/11/2015,2015-2016,Barcelona,Villarreal,3,0
8/11/2015,2015-2016,Atlético de Madrid,Sporting de Gijón,1,0
8/11/2015,2015-2016,Sevilla,Real Madrid,3,2
21/11/2015,2015-2016,Real Sociedad,Sevilla,2,0
21/11/2015,2015-2016,Real Madrid,Barcelona,0,4
21/11/2015,2015-2016,Espanyol,Málaga,2,0
21/11/2015,2015-2016,Valencia,Las Palmas,1,1
21/11/2015,2015-2016,Deportivo de La Coruña,Celta de Vigo,2,0
22/11/2015,2015-2016,Sporting de Gijón,Levante,0,3
22/11/2015,2015-2016,Villarreal,Eibar,1,1
22/11/2015,2015-2016,Granada,Athletic Club,2,0
22/11/2015,2015-2016,Betis,Atlético de Madrid,0,1
23/11/2015,2015-2016,Getafe,Rayo Vallecano,1,1
27/11/2015,2015-2016,Levante,Betis,0,1
28/11/2015,2015-2016,Barcelona,Real Sociedad,4,0
28/11/2015,2015-2016,Atlético de Madrid,Espanyol,1,0
28/11/2015,2015-2016,Málaga,Granada,2,2
28/11/2015,2015-2016,Las Palmas,Deportivo de La Coruña,0,2
28/11/2015,2015-2016,Celta de Vigo,Sporting de Gijón,2,1
29/11/2015,2015-2016,Getafe,Villarreal,2,0
29/11/2015,2015-2016,Eibar,Real Madrid,0,2
29/11/2015,2015-2016,Rayo Vallecano,Athletic Club,0,3
29/11/2015,2015-2016,Sevilla,Valencia,1,0
5/12/2015,2015-2016,Real Madrid,Getafe,4,1
5/12/2015,2015-2016,Granada,Atlético de Madrid,0,2
5/12/2015,2015-2016,Valencia,Barcelona,1,1
5/12/2015,2015-2016,Deportivo de La Coruña,Sevilla,1,1
5/12/2015,2015-2016,Betis,Celta de Vigo,1,1
6/12/2015,2015-2016,Real Sociedad,Eibar,2,1
6/12/2015,2015-2016,Villarreal,Rayo Vallecano,2,1
6/12/2015,2015-2016,Sporting de Gijón,Las Palmas,3,1
6/12/2015,2015-2016,Athletic Club,Málaga,0,0
7/12/2015,2015-2016,Espanyol,Levante,1,1
11/12/2015,2015-2016,Getafe,Real Sociedad,1,1
12/12/2015,2015-2016,Barcelona,Deportivo de La Coruña,2,2
12/12/2015,2015-2016,Levante,Granada,1,2
12/12/2015,2015-2016,Celta de Vigo,Espanyol,1,0
12/12/2015,2015-2016,Sevilla,Sporting de Gijón,2,0
12/12/2015,2015-2016,Las Palmas,Betis,1,0
13/12/2015,2015-2016,Rayo Vallecano,Málaga,1,2
13/12/2015,2015-2016,Eibar,Valencia,1,1
13/12/2015,2015-2016,Atlético de Madrid,Athletic Club,2,1
13/12/2015,2015-2016,Villarreal,Real Madrid,1,0
19/12/2015,2015-2016,Valencia,Getafe,2,2
19/12/2015,2015-2016,Espanyol,Las Palmas,1,0
19/12/2015,2015-2016,Betis,Sevilla,0,0
19/12/2015,2015-2016,Deportivo de La Coruña,Eibar,2,0
20/12/2015,2015-2016,Real Madrid,Rayo Vallecano,10,2
20/12/2015,2015-2016,Real Sociedad,Villarreal,0,2
20/12/2015,2015-2016,Athletic Club,Levante,2,0
20/12/2015,2015-2016,Granada,Celta de Vigo,0,2
20/12/2015,2015-2016,Málaga,Atlético de Madrid,1,0
17/02/2016,2015-2016,Sporting de Gijón,Barcelona,1,3
30/12/2015,2015-2016,Levante,Málaga,0,1
30/12/2015,2015-2016,Real Madrid,Real Sociedad,3,1
30/12/2015,2015-2016,Rayo Vallecano,Atlético de Madrid,0,2
30/12/2015,2015-2016,Sevilla,Espanyol,2,0
30/12/2015,2015-2016,Eibar,Sporting de Gijón,2,0
30/12/2015,2015-2016,Barcelona,Betis,4,0
30/12/2015,2015-2016,Celta de Vigo,Athletic Club,0,1
30/12/2015,2015-2016,Getafe,Deportivo de La Coruña,0,0
30/12/2015,2015-2016,Las Palmas,Granada,4,1
31/12/2015,2015-2016,Villarreal,Valencia,1,0
2/01/2016,2015-2016,Espanyol,Barcelona,0,0
2/01/2016,2015-2016,Atlético de Madrid,Levante,1,0
2/01/2016,2015-2016,Málaga,Celta de Vigo,2,0
3/01/2016,2015-2016,Rayo Vallecano,Real Sociedad,2,2
3/01/2016,2015-2016,Betis,Eibar,0,4
3/01/2016,2015-2016,Granada,Sevilla,2,1
3/01/2016,2015-2016,Deportivo de La Coruña,Villarreal,1,2
3/01/2016,2015-2016,Athletic Club,Las Palmas,2,2
3/01/2016,2015-2016,Valencia,Real Madrid,2,2
4/01/2016,2015-2016,Sporting de Gijón,Getafe,1,2
9/01/2016,2015-2016,Barcelona,Granada,4,0
9/01/2016,2015-2016,Getafe,Betis,1,0
9/01/2016,2015-2016,Sevilla,Athletic Club,2,0
9/01/2016,2015-2016,Real Madrid,Deportivo de La Coruña,5,0
9/01/2016,2015-2016,Levante,Rayo Vallecano,2,1
10/01/2016,2015-2016,Villarreal,Sporting de Gijón,2,0
10/01/2016,2015-2016,Real Sociedad,Valencia,2,0
10/01/2016,2015-2016,Eibar,Espanyol,2,1
10/01/2016,2015-2016,Las Palmas,Málaga,1,1
10/01/2016,2015-2016,Celta de Vigo,Atlético de Madrid,0,2
16/01/2016,2015-2016,Sevilla,Málaga,2,1
16/01/2016,2015-2016,Celta de Vigo,Levante,4,3
16/01/2016,2015-2016,Villarreal,Betis,0,0
16/01/2016,2015-2016,Real Sociedad,Deportivo de La Coruña,1,1
17/01/2016,2015-2016,Valencia,Rayo Vallecano,2,2
17/01/2016,2015-2016,Real Madrid,Sporting de Gijón,5,1
17/01/2016,2015-2016,Getafe,Espanyol,3,1
17/01/2016,2015-2016,Las Palmas,Atlético de Madrid,0,3
17/01/2016,2015-2016,Barcelona,Athletic Club,6,0
18/01/2016,2015-2016,Eibar,Granada,5,1
22/01/2016,2015-2016,Sporting de Gijón,Real Sociedad,5,1
23/01/2016,2015-2016,Málaga,Barcelona,1,2
23/01/2016,2015-2016,Espanyol,Villarreal,2,2
23/01/2016,2015-2016,Granada,Getafe,3,2
23/01/2016,2015-2016,Rayo Vallecano,Celta de Vigo,3,0
24/01/2016,2015-2016,Athletic Club,Eibar,5,2
24/01/2016,2015-2016,Atlético de Madrid,Sevilla,0,0
24/01/2016,2015-2016,Deportivo de La Coruña,Valencia,1,1
24/01/2016,2015-2016,Betis,Real Madrid,1,1
25/01/2016,2015-2016,Levante,Las Palmas,3,2
30/01/2016,2015-2016,Barcelona,Atlético de Madrid,2,1
30/01/2016,2015-2016,Eibar,Málaga,1,2
30/01/2016,2015-2016,Getafe,Athletic Club,0,1
30/01/2016,2015-2016,Villarreal,Granada,1,0
30/01/2016,2015-2016,Real Sociedad,Betis,2,1
31/01/2016,2015-2016,Sevilla,Levante,3,1
31/01/2016,2015-2016,Valencia,Sporting de Gijón,0,1
31/01/2016,2015-2016,Las Palmas,Celta de Vigo,2,1
31/01/2016,2015-2016,Real Madrid,Espanyol,6,0
1/02/2016,2015-2016,Deportivo de La Coruña,Rayo Vallecano,2,2
5/02/2016,2015-2016,Málaga,Getafe,3,0
6/02/2016,2015-2016,Atlético de Madrid,Eibar,3,1
6/02/2016,2015-2016,Rayo Vallecano,Las Palmas,2,0
6/02/2016,2015-2016,Athletic Club,Villarreal,0,0
6/02/2016,2015-2016,Sporting de Gijón,Deportivo de La Coruña,1,1
7/02/2016,2015-2016,Levante,Barcelona,0,2
7/02/2016,2015-2016,Betis,Valencia,1,0
7/02/2016,2015-2016,Celta de Vigo,Sevilla,1,1
7/02/2016,2015-2016,Granada,Real Madrid,1,2
8/02/2016,2015-2016,Espanyol,Real Sociedad,0,5
12/02/2016,2015-2016,Sporting de Gijón,Rayo Vallecano,2,2
13/02/2016,2015-2016,Real Madrid,Athletic Club,4,2
13/02/2016,2015-2016,Villarreal,Málaga,1,0
13/02/2016,2015-2016,Valencia,Espanyol,2,1
13/02/2016,2015-2016,Deportivo de La Coruña,Betis,2,2
14/02/2016,2015-2016,Real Sociedad,Granada,3,0
14/02/2016,2015-2016,Sevilla,Las Palmas,2,0
14/02/2016,2015-2016,Getafe,Atlético de Madrid,0,1
14/02/2016,2015-2016,Eibar,Levante,2,0
14/02/2016,2015-2016,Barcelona,Celta de Vigo,6,1
19/02/2016,2015-2016,Levante,Getafe,3,0
20/02/2016,2015-2016,Las Palmas,Barcelona,1,2
20/02/2016,2015-2016,Espanyol,Deportivo de La Coruña,1,0
20/02/2016,2015-2016,Betis,Sporting de Gijón,1,1
20/02/2016,2015-2016,Celta de Vigo,Eibar,3,2
21/02/2016,2015-2016,Rayo Vallecano,Sevilla,2,2
21/02/2016,2015-2016,Málaga,Real Madrid,1,1
21/02/2016,2015-2016,Athletic Club,Real Sociedad,0,1
21/02/2016,2015-2016,Granada,Valencia,1,2
21/02/2016,2015-2016,Atlético de Madrid,Villarreal,0,0
26/02/2016,2015-2016,Eibar,Las Palmas,0,1
27/02/2016,2015-2016,Real Madrid,Atlético de Madrid,0,1
27/02/2016,2015-2016,Sporting de Gijón,Espanyol,2,4
27/02/2016,2015-2016,Getafe,Celta de Vigo,0,1
27/02/2016,2015-2016,Betis,Rayo Vallecano,2,2
27/02/2016,2015-2016,Real Sociedad,Málaga,1,1
28/02/2016,2015-2016,Villarreal,Levante,3,0
28/02/2016,2015-2016,Valencia,Athletic Club,0,3
28/02/2016,2015-2016,Deportivo de La Coruña,Granada,0,1
28/02/2016,2015-2016,Barcelona,Sevilla,2,1
1/03/2016,2015-2016,Atlético de Madrid,Real Sociedad,3,0
1/03/2016,2015-2016,Las Palmas,Getafe,4,0
2/03/2016,2015-2016,Athletic Club,Deportivo de La Coruña,4,1
2/03/2016,2015-2016,Sevilla,Eibar,1,0
2/03/2016,2015-2016,Celta de Vigo,Villarreal,0,0
2/03/2016,2015-2016,Málaga,Valencia,1,2
2/03/2016,2015-2016,Levante,Real Madrid,1,3
3/03/2016,2015-2016,Granada,Sporting de Gijón,2,0
3/03/2016,2015-2016,Espanyol,Betis,0,3
3/03/2016,2015-2016,Rayo Vallecano,Barcelona,1,5
5/03/2016,2015-2016,Real Madrid,Celta de Vigo,7,1
5/03/2016,2015-2016,Villarreal,Las Palmas,0,1
5/03/2016,2015-2016,Getafe,Sevilla,1,1
5/03/2016,2015-2016,Deportivo de La Coruña,Málaga,3,3
6/03/2016,2015-2016,Betis,Granada,2,0
6/03/2016,2015-2016,Eibar,Barcelona,0,4
6/03/2016,2015-2016,Real Sociedad,Levante,1,1
6/03/2016,2015-2016,Sporting de Gijón,Athletic Club,0,2
6/03/2016,2015-2016,Valencia,Atlético de Madrid,1,3
7/03/2016,2015-2016,Espanyol,Rayo Vallecano,2,1
11/03/2016,2015-2016,Málaga,Sporting de Gijón,1,0
12/03/2016,2015-2016,Barcelona,Getafe,6,0
12/03/2016,2015-2016,Celta de Vigo,Real Sociedad,1,0
12/03/2016,2015-2016,Atlético de Madrid,Deportivo de La Coruña,3,0
12/03/2016,2015-2016,Rayo Vallecano,Eibar,1,1
13/03/2016,2015-2016,Levante,Valencia,1,0
13/03/2016,2015-2016,Sevilla,Villarreal,4,2
13/03/2016,2015-2016,Athletic Club,Betis,3,1
13/03/2016,2015-2016,Las Palmas,Real Madrid,1,2
14/03/2016,2015-2016,Granada,Espanyol,1,1
18/03/2016,2015-2016,Getafe,Eibar,1,1
19/03/2016,2015-2016,Sporting de Gijón,Atlético de Madrid,2,1
19/03/2016,2015-2016,Real Sociedad,Las Palmas,0,1
19/03/2016,2015-2016,Granada,Rayo Vallecano,2,2
19/03/2016,2015-2016,Deportivo de La Coruña,Levante,2,1
19/03/2016,2015-2016,Betis,Málaga,0,1
20/03/2016,2015-2016,Espanyol,Athletic Club,2,1
20/03/2016,2015-2016,Villarreal,Barcelona,2,2
20/03/2016,2015-2016,Valencia,Celta de Vigo,0,2
20/03/2016,2015-2016,Real Madrid,Sevilla,4,0
1/04/2016,2015-2016,Rayo Vallecano,Getafe,2,0
2/04/2016,2015-2016,Atlético de Madrid,Betis,5,1
2/04/2016,2015-2016,Las Palmas,Valencia,2,1
2/04/2016,2015-2016,Barcelona,Real Madrid,1,2
2/04/2016,2015-2016,Celta de Vigo,Deportivo de La Coruña,1,1
3/04/2016,2015-2016,Athletic Club,Granada,1,1
3/04/2016,2015-2016,Málaga,Espanyol,1,1
3/04/2016,2015-2016,Eibar,Villarreal,1,2
3/04/2016,2015-2016,Sevilla,Real Sociedad,1,2
4/04/2016,2015-2016,Levante,Sporting de Gijón,0,0
8/04/2016,2015-2016,Granada,Málaga,0,0
9/04/2016,2015-2016,Real Madrid,Eibar,4,0
9/04/2016,2015-2016,Espanyol,Atlético de Madrid,1,3
9/04/2016,2015-2016,Real Sociedad,Barcelona,1,0
9/04/2016,2015-2016,Betis,Levante,1,0
10/04/2016,2015-2016,Sporting de Gijón,Celta de Vigo,0,1
10/04/2016,2015-2016,Valencia,Sevilla,2,1
10/04/2016,2015-2016,Villarreal,Getafe,2,0
10/04/2016,2015-2016,Athletic Club,Rayo Vallecano,1,0
11/04/2016,2015-2016,Deportivo de La Coruña,Las Palmas,1,3
15/04/2016,2015-2016,Levante,Espanyol,2,1
16/04/2016,2015-2016,Getafe,Real Madrid,1,5
16/04/2016,2015-2016,Las Palmas,Sporting de Gijón,1,1
16/04/2016,2015-2016,Eibar,Real Sociedad,2,1
16/04/2016,2015-2016,Celta de Vigo,Betis,1,1
17/04/2016,2015-2016,Málaga,Athletic Club,0,1
17/04/2016,2015-2016,Sevilla,Deportivo de La Coruña,1,1
17/04/2016,2015-2016,Atlético de Madrid,Granada,3,0
17/04/2016,2015-2016,Rayo Vallecano,Villarreal,2,1
17/04/2016,2015-2016,Barcelona,Valencia,1,2
19/04/2016,2015-2016,Espanyol,Celta de Vigo,1,1
19/04/2016,2015-2016,Betis,Las Palmas,1,0
20/04/2016,2015-2016,Deportivo de La Coruña,Barcelona,0,8
20/04/2016,2015-2016,Valencia,Eibar,4,0
20/04/2016,2015-2016,Sporting de Gijón,Sevilla,2,1
20/04/2016,2015-2016,Athletic Club,Atlético de Madrid,0,1
20/04/2016,2015-2016,Málaga,Rayo Vallecano,1,1
20/04/2016,2015-2016,Real Madrid,Villarreal,3,0
21/04/2016,2015-2016,Real Sociedad,Getafe,1,2
21/04/2016,2015-2016,Granada,Levante,5,1
22/04/2016,2015-2016,Las Palmas,Espanyol,4,0
23/04/2016,2015-2016,Rayo Vallecano,Real Madrid,2,3
23/04/2016,2015-2016,Atlético de Madrid,Málaga,1,0
23/04/2016,2015-2016,Barcelona,Sporting de Gijón,6,0
23/04/2016,2015-2016,Eibar,Deportivo de La Coruña,1,1
24/04/2016,2015-2016,Levante,Athletic Club,2,2
24/04/2016,2015-2016,Sevilla,Betis,2,0
24/04/2016,2015-2016,Getafe,Valencia,2,2
24/04/2016,2015-2016,Villarreal,Real Sociedad,0,0
25/04/2016,2015-2016,Celta de Vigo,Granada,2,1
29/04/2016,2015-2016,Sporting de Gijón,Eibar,2,0
30/04/2016,2015-2016,Real Sociedad,Real Madrid,0,1
30/04/2016,2015-2016,Atlético de Madrid,Rayo Vallecano,1,0
30/04/2016,2015-2016,Betis,Barcelona,0,2
30/04/2016,2015-2016,Granada,Las Palmas,3,2
1/05/2016,2015-2016,Athletic Club,Celta de Vigo,2,1
1/05/2016,2015-2016,Espanyol,Sevilla,1,0
1/05/2016,2015-2016,Deportivo de La Coruña,Getafe,0,2
1/05/2016,2015-2016,Valencia,Villarreal,0,2
2/05/2016,2015-2016,Málaga,Levante,3,1
8/05/2016,2015-2016,Eibar,Betis,1,1
8/05/2016,2015-2016,Villarreal,Deportivo de La Coruña,0,2
8/05/2016,2015-2016,Barcelona,Espanyol,5,0
8/05/2016,2015-2016,Sevilla,Granada,1,4
8/05/2016,2015-2016,Las Palmas,Athletic Club,0,0
8/05/2016,2015-2016,Celta de Vigo,Málaga,1,0
8/05/2016,2015-2016,Real Madrid,Valencia,3,2
8/05/2016,2015-2016,Getafe,Sporting de Gijón,1,1
8/05/2016,2015-2016,Levante,Atlético de Madrid,2,1
8/05/2016,2015-2016,Real Sociedad,Rayo Vallecano,2,1
19/08/2016,2016-2017,Málaga,Osasuna,1,1
19/08/2016,2016-2017,Deportivo de La Coruña,Eibar,2,1
20/08/2016,2016-2017,Barcelona,Betis,6,2
20/08/2016,2016-2017,Granada,Villarreal,1,1
20/08/2016,2016-2017,Sevilla,Espanyol,6,4
21/08/2016,2016-2017,Sporting de Gijón,Athletic Club,2,1
21/08/2016,2016-2017,Real Sociedad,Real Madrid,0,3
21/08/2016,2016-2017,Atlético de Madrid,Alavés,1,1
22/08/2016,2016-2017,Celta de Vigo,Leganés,0,1
22/08/2016,2016-2017,Valencia,Las Palmas,2,4
26/08/2016,2016-2017,Betis,Deportivo de La Coruña,0,0
26/08/2016,2016-2017,Espanyol,Málaga,2,2
27/08/2016,2016-2017,Osasuna,Real Sociedad,0,2
27/08/2016,2016-2017,Eibar,Valencia,1,0
27/08/2016,2016-2017,Real Madrid,Celta de Vigo,2,1
27/08/2016,2016-2017,Leganés,Atlético de Madrid,0,0
28/08/2016,2016-2017,Las Palmas,Granada,5,1
28/08/2016,2016-2017,Alavés,Sporting de Gijón,0,0
28/08/2016,2016-2017,Athletic Club,Barcelona,0,1
28/08/2016,2016-2017,Villarreal,Sevilla,0,0
9/09/2016,2016-2017,Real Sociedad,Espanyol,1,1
10/09/2016,2016-2017,Celta de Vigo,Atlético de Madrid,0,4
10/09/2016,2016-2017,Real Madrid,Osasuna,5,2
10/09/2016,2016-2017,Málaga,Villarreal,0,2
10/09/2016,2016-2017,Sevilla,Las Palmas,2,1
10/09/2016,2016-2017,Barcelona,Alavés,1,2
11/09/2016,2016-2017,Sporting de Gijón,Leganés,2,1
11/09/2016,2016-2017,Valencia,Betis,2,3
11/09/2016,2016-2017,Granada,Eibar,1,2
11/09/2016,2016-2017,Deportivo de La Coruña,Athletic Club,0,1
16/09/2016,2016-2017,Betis,Granada,2,2
17/09/2016,2016-2017,Leganés,Barcelona,1,5
17/09/2016,2016-2017,Atlético de Madrid,Sporting de Gijón,5,0
17/09/2016,2016-2017,Eibar,Sevilla,1,1
17/09/2016,2016-2017,Las Palmas,Málaga,1,0
18/09/2016,2016-2017,Osasuna,Celta de Vigo,0,0
18/09/2016,2016-2017,Athletic Club,Valencia,2,1
18/09/2016,2016-2017,Villarreal,Real Sociedad,2,1
18/09/2016,2016-2017,Espanyol,Real Madrid,0,2
19/09/2016,2016-2017,Alavés,Deportivo de La Coruña,0,0
20/09/2016,2016-2017,Málaga,Eibar,2,1
20/09/2016,2016-2017,Sevilla,Betis,1,0
21/09/2016,2016-2017,Celta de Vigo,Sporting de Gijón,2,1
21/09/2016,2016-2017,Real Madrid,Villarreal,1,1
21/09/2016,2016-2017,Real Sociedad,Las Palmas,4,1
21/09/2016,2016-2017,Granada,Athletic Club,1,2
21/09/2016,2016-2017,Barcelona,Atlético de Madrid,1,1
22/09/2016,2016-2017,Deportivo de La Coruña,Leganés,1,2
22/09/2016,2016-2017,Osasuna,Espanyol,1,2
22/09/2016,2016-2017,Valencia,Alavés,2,1
23/09/2016,2016-2017,Betis,Málaga,1,0
24/09/2016,2016-2017,Eibar,Real Sociedad,2,0
24/09/2016,2016-2017,Sporting de Gijón,Barcelona,0,5
24/09/2016,2016-2017,Athletic Club,Sevilla,3,1
24/09/2016,2016-2017,Las Palmas,Real Madrid,2,2
25/09/2016,2016-2017,Leganés,Valencia,1,2
25/09/2016,2016-2017,Atlético de Madrid,Deportivo de La Coruña,1,0
25/09/2016,2016-2017,Villarreal,Osasuna,3,1
25/09/2016,2016-2017,Espanyol,Celta de Vigo,0,2
26/09/2016,2016-2017,Alavés,Granada,3,1
30/09/2016,2016-2017,Real Sociedad,Betis,1,0
1/10/2016,2016-2017,Granada,Leganés,0,1
1/10/2016,2016-2017,Sevilla,Alavés,2,1
1/10/2016,2016-2017,Osasuna,Las Palmas,2,2
1/10/2016,2016-2017,Deportivo de La Coruña,Sporting de Gijón,2,1
2/10/2016,2016-2017,Valencia,Atlético de Madrid,0,2
2/10/2016,2016-2017,Real Madrid,Eibar,1,1
2/10/2016,2016-2017,Espanyol,Villarreal,0,0
2/10/2016,2016-2017,Málaga,Athletic Club,2,1
2/10/2016,2016-2017,Celta de Vigo,Barcelona,4,3
14/10/2016,2016-2017,Las Palmas,Espanyol,0,0
15/10/2016,2016-2017,Leganés,Sevilla,2,3
15/10/2016,2016-2017,Barcelona,Deportivo de La Coruña,4,0
15/10/2016,2016-2017,Atlético de Madrid,Granada,7,1
15/10/2016,2016-2017,Betis,Real Madrid,1,6
16/10/2016,2016-2017,Alavés,Málaga,1,1
16/10/2016,2016-2017,Athletic Club,Real Sociedad,3,2
16/10/2016,2016-2017,Sporting de Gijón,Valencia,1,2
16/10/2016,2016-2017,Villarreal,Celta de Vigo,5,0
17/10/2016,2016-2017,Eibar,Osasuna,2,3
21/10/2016,2016-2017,Osasuna,Betis,1,2
22/10/2016,2016-2017,Espanyol,Eibar,3,3
22/10/2016,2016-2017,Valencia,Barcelona,2,3
22/10/2016,2016-2017,Real Sociedad,Alavés,3,0
22/10/2016,2016-2017,Granada,Sporting de Gijón,0,0
23/10/2016,2016-2017,Celta de Vigo,Deportivo de La Coruña,4,1
23/10/2016,2016-2017,Sevilla,Atlético de Madrid,1,0
23/10/2016,2016-2017,Málaga,Leganés,4,0
23/10/2016,2016-2017,Villarreal,Las Palmas,2,1
23/10/2016,2016-2017,Real Madrid,Athletic Club,2,1
28/10/2016,2016-2017,Leganés,Real Sociedad,0,2
29/10/2016,2016-2017,Sporting de Gijón,Sevilla,1,1
29/10/2016,2016-2017,Alavés,Real Madrid,1,4
29/10/2016,2016-2017,Atlético de Madrid,Málaga,4,2
